timestamp,symbol,step_id,step_title,pattern_condition,pattern_found,close,open,high,low,volume,indicator_values,notes
2025-02-10 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,226.8741912841797,228.7876615470872,229.80417456619486,226.42572786906877,33115600.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-11 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,231.82725524902344,227.4223198813819,234.42836130351915,227.35256634016287,53718400.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-12 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,236.06277465820312,230.41209906543347,236.15247950770552,229.89386689621963,45243300.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-13 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,240.70689392089844,236.10264318513748,241.514131106333,234.7672133917818,53614100.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-14 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,243.7664337158203,240.4278440984732,244.71319316935814,240.1687356269457,40896200.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-18 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,243.6368865966797,243.31796980618805,244.34445851454996,241.01584434943877,48822500.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-19 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,244.03550720214844,243.8262313730556,245.17162160901916,242.33134319523683,32204200.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-20 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,244.9922637939453,244.10529733899222,245.93902334816417,243.45750328110228,32316900.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-21 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,244.71319580078125,245.11182656230832,247.84249441981407,244.38431857946645,53197400.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-24 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,246.25791931152344,244.0953010258401,248.01191597096326,243.58704451830639,51326400.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-25 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,246.1981201171875,247.15485528022737,249.14803959700342,244.0753891604379,48013300.0,"{'EMA_12': np.float64(239.63971455891928), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-26 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,239.5408935546875,243.49736566903925,244.14514449402503,238.3150894487839,44433600.0,"{'EMA_12': np.float64(239.624511327499), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-27 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,236.49131774902344,238.5941277716784,241.6337368385667,236.25213016109495,41153600.0,"{'EMA_12': np.float64(239.14248154619506), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-02-28 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,241.01583862304688,236.14250368420718,241.26498665715278,229.41550676334808,56833400.0,"{'EMA_12': np.float64(239.43069032724918), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(70.72818385097094)}",
2025-03-03 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,237.21881103515625,240.96599177281342,243.1983635012748,235.3053560708129,47184000.0,"{'EMA_12': np.float64(239.09040120538873), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(63.28382715141524)}",
2025-03-04 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,235.1259765625,236.89992456399492,239.25188262538288,233.88023638606123,53798100.0,"{'EMA_12': np.float64(238.4804897218674), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(59.562616572441016)}",
2025-03-05 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,234.93663024902344,234.61771347352882,235.7438674276595,228.44880585950324,47227600.0,"{'EMA_12': np.float64(237.9352805721991), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(59.22331110877239)}",
2025-03-06 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,234.5280303955078,233.64106399817908,237.04940729600818,232.3654272740836,45170400.0,"{'EMA_12': np.float64(237.41108823732353), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(58.44951941121237)}",
2025-03-07 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,238.2552947998047,234.30878315837532,240.54744460053885,233.95996981993864,46273600.0,"{'EMA_12': np.float64(237.54096617001292), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(63.176011022373245)}",
2025-03-10 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,226.70477294921875,234.73730306532093,235.35520052510583,223.45588808739058,72071200.0,"{'EMA_12': np.float64(235.87385952065998), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(45.792042038917444)}",
2025-03-11 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,220.08740234375,223.04728218644934,225.0703629938446,216.7089556312574,76137400.0,"{'EMA_12': np.float64(233.44517380113535), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(39.146136304686)}",
2025-03-12 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,216.2405548095703,219.3897895710681,220.99430349899413,214.17761702040198,62547500.0,"{'EMA_12': np.float64(230.79830934089458), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(35.885603185882474)}",
2025-03-13 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,208.96542358398438,215.21406028960521,216.10102664759694,207.70972301630272,61368300.0,"{'EMA_12': np.float64(227.43940383983147), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(30.68097807097156)}",
2025-03-14 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,212.762451171875,210.53007941159925,213.22087501834247,208.86577244295887,60107600.0,"{'EMA_12': np.float64(225.18141112168433), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(35.905844994556155)}",
2025-03-17 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,213.27072143554688,212.58307041465437,214.48656508270392,209.25445626243933,48073400.0,"{'EMA_12': np.float64(223.34899732381703), 'EMA_26': np.float64(233.49310361422025), 'RSI_14': np.float64(36.59478816282856)}",
2025-03-18 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,211.96519470214844,213.43018643369246,214.4168029665515,210.76928711901598,42432400.0,"{'EMA_12': np.float64(221.59764307432957), 'EMA_26': np.float64(231.89844369480753), 'RSI_14': np.float64(35.5381281533151)}",
2025-03-19 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,214.50648498535156,213.48995680484757,218.0144781615262,213.0215573102422,54385400.0,"{'EMA_12': np.float64(220.50669567602526), 'EMA_26': np.float64(230.61015045707003), 'RSI_14': np.float64(39.217293116382216)}",
2025-03-20 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,213.37039184570312,213.2607660976187,216.74883872802718,211.49679368091097,48862900.0,"{'EMA_12': np.float64(219.40880277905262), 'EMA_26': np.float64(229.33313130067248), 'RSI_14': np.float64(38.16848599731318)}",
2025-03-21 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,217.52618408203125,210.8390437188948,218.09423372936246,210.55999911901452,94127800.0,"{'EMA_12': np.float64(219.11916913335702), 'EMA_26': np.float64(228.45854261781017), 'RSI_14': np.float64(44.06169554990309)}",
2025-03-24 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,219.977783203125,220.24686734420678,220.7252273230714,217.83511614199446,44299500.0,"{'EMA_12': np.float64(219.25126360562902), 'EMA_26': np.float64(227.83033821672237), 'RSI_14': np.float64(47.25543880263572)}",
2025-03-25 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,222.9875030517578,220.01766257627696,223.33631640181736,219.33001153042758,34493600.0,"{'EMA_12': np.float64(219.82606967426423), 'EMA_26': np.float64(227.47160968598425), 'RSI_14': np.float64(50.95734946868377)}",
2025-03-26 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,220.77505493164062,222.7483031053444,224.25316696482244,219.71866969932233,34466100.0,"{'EMA_12': np.float64(219.9720674061683), 'EMA_26': np.float64(226.9755685930699), 'RSI_14': np.float64(48.27507676314025)}",
2025-03-27 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,223.087158203125,220.63553483035878,224.22327264250706,219.80836152348044,37094800.0,"{'EMA_12': np.float64(220.45131214416162), 'EMA_26': np.float64(226.68753819381473), 'RSI_14': np.float64(51.167890064036705)}",
2025-03-28 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,217.1574249267578,220.91458161653458,223.04728822423488,216.93817343567548,39818600.0,"{'EMA_12': np.float64(219.94456026456103), 'EMA_26': np.float64(225.98160387773643), 'RSI_14': np.float64(44.32169149483809)}",
2025-03-31 00:00:00,AAPL,entry_check,Bullish EMA Crossover Entry Check,EMA_12 crosses above EMA_26 AND 30 < RSI < 70,False,221.37301635742188,216.27045427307317,224.8511131847691,215.49311362240712,65299300.0,"{'EMA_12': np.float64(220.16432274038578), 'EMA_26': np.float64(225.6402270243798), 'RSI_14': np.float64(49.49528113004665)}",
