timestamp,symbol,step_id,step_title,pattern_condition,pattern_found,close,open,high,low,volume,indicator_values,notes
2025-02-07 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,226.60511779785156,231.5527419594936,232.94643248808816,226.23677336593994,39707200.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-10 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,226.8741912841797,228.7876615470872,229.80417456619486,226.42572786906877,33115600.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-11 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,231.8272705078125,227.42233485023965,234.42837673351212,227.3525813044295,53718400.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-12 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,236.06277465820312,230.41209906543347,236.15247950770552,229.89386689621963,45243300.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-13 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,240.70687866210938,236.10262821821914,241.5141157963719,234.76719850951847,53614100.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-14 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,243.76646423339844,240.427874198087,244.71322380546283,240.16876569412125,40896200.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-18 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,243.6368865966797,243.31796980618805,244.34445851454996,241.01584434943877,48822500.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-19 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,244.03549194335938,243.8262161273519,245.17160627919233,242.3313280430039,32204200.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-20 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,244.9922332763672,244.1052669318995,245.9389927126525,243.45747295470235,32316900.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-21 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,244.71319580078125,245.11182656230832,247.84249441981407,244.38431857946645,53197400.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-24 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,246.25791931152344,244.0953010258401,248.01191597096326,243.58704451830639,51326400.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-25 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,246.1981201171875,247.15485528022737,249.14803959700342,244.0753891604379,48013300.0,"{'ema_12': np.float64(239.63971201578775), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2025-02-26 00:00:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND 30 < RSI_14 < 70,False,239.5408935546875,243.49736566903925,244.14514449402503,238.3150894487839,44433600.0,"{'ema_12': np.float64(239.62450917561847), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
