timestamp,symbol,step_id,step_title,pattern_condition,pattern_found,close,open,high,low,volume,indicator_values,notes
2025-08-11 00:00:00,MSFT,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,519.9405517578125,520.4686618064882,525.7401525514866,517.8976909591346,20194400.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-08-12 00:00:00,MSFT,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,527.3843383789062,521.9135974657331,529.1182277589118,520.8672912006765,18667000.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-08-13 00:00:00,MSFT,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,518.7546997070312,530.244240271181,530.8321983067945,517.5489204522431,19619200.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-08-14 00:00:00,MSFT,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,520.6480102539062,520.7277467800332,524.1058750288076,518.3162490497452,20269100.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-08-15 00:00:00,MSFT,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,518.3461303710938,520.9370505811125,524.255330935539,517.2599862571353,25213300.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-08-18 00:00:00,MSFT,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,515.286865234375,519.7611730136332,520.9868407954262,512.2177084457264,23760600.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-08-19 00:00:00,MSFT,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,507.98260498046875,513.1942782099028,513.3536904476517,506.7668813962475,21481000.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-08-20 00:00:00,MSFT,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,503.9468078613281,508.0822507382742,509.2082935133009,502.6712971096552,27723000.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-08-21 00:00:00,MSFT,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,503.2980041503906,502.74904380636957,506.68168580920974,501.7808546744913,18443300.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
2025-08-22 00:00:00,MSFT,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,506.2824401855469,503.3079962424447,509.77590173606455,501.471437254012,24324200.0,"{'EMA_12': np.float64(nan), 'EMA_26': np.float64(nan), 'RSI_14': np.float64(nan)}",
