timestamp,symbol,step_id,step_title,pattern_condition,pattern_found,close,open,high,low,volume,indicator_values,notes
2010-04-06 16:30:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,8.554991,8.507134,8.579992,8.464277,447017168.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2010-04-07 16:30:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,8.592849,8.56142,8.639991,8.523566,628500724.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2010-04-08 16:30:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,8.569634,8.587134,8.62642,8.50142,572987196.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2010-04-09 16:30:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,8.635348,8.622491,8.63892,8.587849,334182964.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2010-04-12 16:30:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,8.653205,8.649991,8.681063,8.636063,333215648.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2010-04-13 16:30:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,8.658205,8.637849,8.67142,8.611063,306210376.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2010-04-14 16:30:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,8.774634,8.759991,8.77892,8.716777,404074648.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2010-04-15 16:30:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,8.889991,8.777848,8.89392,8.768205,376784028.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2010-04-16 16:30:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,8.835705,8.877491,8.969277,8.73392,750544556.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
2010-04-19 16:30:00,AAPL,entry_check,Entry Pattern Check,EMA_12 > EMA_26 AND RSI < 70,False,8.82392,8.822491,8.853205,8.634634,566922612.0,"{'ema_12': np.float64(nan), 'ema_26': np.float64(nan), 'rsi_14': np.float64(nan)}",
